5.378584662798907567e-01 -1.368144076254561303e-01 -1.065449726390597096e+00 4.872901846109369273e-01 -9.010290100045964534e-01 8.500014404704470117e-02 -4.710304581714253730e-02 -7.831030540091865610e-01 1.539650537864299951e+00 6.077857190656583974e-02 1.460008997608359671e-01 5.816115998876462134e-01 1.259623953430019372e-01 1.502251540041583955e-01 3.430432455072567333e-01 1.682084622948561425e-01 8.781634394305066760e-01 8.238673071334658982e-01 -2.652507707545742610e-01 4.545021422818889545e-01 2.392617707084767342e-01 2.797169013105685886e-01 3.526996826020334930e-01 -5.526071941692561884e-02 -1.234038204542198258e-01 -6.385595267390744567e-01 -4.211138799567519242e-01 4.401534362488371266e-01 9.425539462853091965e-01 -2.326366233029154573e-01 5.304442629835803835e-01 -8.134236216308529110e-01 -5.608990390509983603e-01 5.378349204686574403e-01 1.000698873185469767e-01 3.790447222508915304e-01 -1.784888561184269362e-01 7.277965028510659240e-02 1.973238481944791900e+00 -2.580608251570677691e-02 -1.165752610695256208e-01 -1.059716648257372079e-01 -1.064696104623304995e+00 -8.301245610455187940e-01 -6.112993466183270774e-01 7.063392545218187824e-01 7.076697115002972271e-01 -1.013706458723510617e-01 6.276760381835938540e-01 4.766207920578258705e-01
6.487869219938839915e-01 -1.464841626535516306e-01 -1.305815764965721382e+00 6.334459903911964229e-01 -1.004390242159767910e+00 8.256525221283229909e-02 9.004176055495913267e-02 -9.760314141614800931e-01 1.943525005355937862e+00 5.053099115296132149e-02 3.160267169112561114e-01 6.283665043808670525e-01 9.214578120208707923e-02 1.511886898422035996e-01 3.981994257594220210e-01 5.575017680369913353e-02 1.225982103483090668e+00 8.228795103452292148e-01 -3.460394136628028861e-01 6.715991407803084678e-01 4.618451202609662465e-01 2.983388025351192963e-01 4.871850860614099221e-01 1.309751605329497609e-02 -1.899486948538105513e-01 -8.514002595240587334e-01 -4.328001627079771096e-01 4.484949223877419122e-01 1.178376864966360404e+00 -1.238962617954342399e-01 7.190961504480314348e-01 -1.031452167902574546e+00 -7.276858726737165384e-01 7.318527829669467799e-01 1.486754646127682877e-01 3.395925124879239365e-01 -1.756990211341394881e-01 4.115472527314261580e-02 2.448730332704452284e+00 -8.010016932103969324e-04 -2.484406246521185802e-01 -3.610580145376680178e-02 -1.325601595534777744e+00 -1.118457277369236058e+00 -6.601693281266427515e-01 9.035211550591030205e-01 8.429057538773784275e-01 3.287816184266482544e-03 9.151571168504413212e-01 6.197166729045298084e-01
6.199880183239513398e-01 8.947184028299014213e-02 -1.192172358594175030e+00 7.573936218944290477e-01 -1.599281053056331725e+00 -7.653724242784654130e-02 -4.781702848235448444e-01 -1.004863467717481473e+00 1.834395914744318068e+00 2.326503676572674317e-01 -1.359126976473107595e-01 9.850785970909103906e-01 3.459144602646315181e-01 2.384841386943520325e-01 7.539171166399205593e-01 1.876864642755033119e-01 1.081075124852247882e+00 1.437949450897512360e+00 -5.283888331105800890e-02 -3.287334161798044496e-02 -1.721042569054928861e-01 5.484492597565329142e-01 6.172465266148873253e-01 -2.682459311828804815e-01 -9.733212573657650662e-03 -7.176403409850589110e-01 -7.292690582170949787e-01 1.093106688854083242e+00 8.955026751125566564e-01 -3.988112637968008745e-01 6.379709488283188401e-01 -6.403939993074205805e-01 -4.822382289841515290e-01 1.521483415226523861e-01 1.023227520235548832e-01 8.921759560913768983e-01 -4.742033130064959301e-01 5.597720653233804189e-01 2.220187239195491102e+00 -7.934684451394947990e-02 2.532023322631010709e-01 -4.596233168931629365e-01 -1.273654337729175356e+00 -5.766430287392770859e-01 -4.997230038290697562e-01 5.560181406285317207e-01 1.004760898618194398e+00 -2.559631657531560855e-01 5.400740604755103202e-01 4.813722636724140358e-01
4.407574534096648788e-01 1.261669375129229609e-01 -9.122835142702671041e-01 7.055453816907879538e-01 -1.284546255064066500e+00 -8.565294092969193140e-02 -3.278519562821526345e-01 -8.004754880014276486e-01 1.629419589965446891e+00 1.913508148588362323e-01 -3.564923069019704932e-02 7.613107440488324773e-01 2.593168284468226337e-01 1.788112980946552355e-01 6.511434537619898988e-01 -3.694099690769814259e-02 1.073357433661029647e+00 9.971022975830773349e-01 -2.672139356464285197e-03 -1.970090593611132160e-02 -4.539095828706558866e-02 4.410748891140641725e-01 6.444793589781062648e-01 -1.820924997865661643e-01 3.019690261560091168e-02 -6.617439542311285283e-01 -5.433594823224311421e-01 8.746452546002778661e-01 7.468349960121574149e-01 -1.317021488058519318e-01 5.394158320908040150e-01 -4.704657904235191590e-01 -4.048049846685927711e-01 8.054843125447669339e-02 1.125606115387919604e-01 6.522210098729864791e-01 -4.204903138850460964e-01 4.831303419575428415e-01 1.971037914429347504e+00 1.077366699557839175e-02 2.001927109846204089e-01 -2.712760234145105143e-01 -1.106565023969017014e+00 -5.201068740429393156e-01 -2.043156517228953140e-01 3.755604535448870962e-01 8.116945603148538746e-01 -7.603403284512723348e-02 5.863846324804163901e-01 4.249276046873877166e-01
6.559072801005347841e-01 -8.311398373141405671e-02 -1.344041461257001080e+00 7.378424406136628866e-01 -1.294498864159563611e+00 4.727551892423424024e-02 -1.006197991431382749e-01 -1.043237360012855053e+00 2.111125671724698893e+00 1.044409404480220044e-01 1.947902245391774367e-01 8.065826135085955029e-01 1.839663125158489954e-01 2.078412808736459783e-01 5.536601709576751684e-01 8.583401792284729714e-02 1.301261070411822596e+00 1.066045730855208706e+00 -2.633666238005194504e-01 4.777019392995673353e-01 2.865961460715409359e-01 4.129936067779453324e-01 6.122999534235944452e-01 -7.683364703438473609e-02 -1.240420952198747900e-01 -8.980980201339981983e-01 -5.684141787982818217e-01 6.955707589584875228e-01 1.193115895696968742e+00 -1.895991330212250248e-01 7.176398203267910780e-01 -9.665509077426889251e-01 -7.129853967546869731e-01 5.727791473088190699e-01 1.578071226200950250e-01 5.371832725625538263e-01 -3.013115172470930414e-01 2.273874098752341477e-01 2.656193207599895967e+00 -9.433784167733530804e-03 -8.394044916796246369e-02 -1.350698672189929173e-01 -1.444985637680703539e+00 -1.044076703561547026e+00 -6.087240213052095283e-01 8.279244891385660887e-01 9.522347409146736386e-01 -6.631748240084806012e-02 8.866023655014516613e-01 6.341892910931202776e-01
5.482995495741986858e-01 2.340205103995014468e-01 -1.097898937042032230e+00 9.007122059105687750e-01 -1.337524660466398396e+00 -1.816775833095406190e-01 -1.359167393222754094e-01 -9.976897361430938638e-01 1.896762274966456552e+00 2.215000040030272177e-01 1.779624286630195062e-01 7.172143077355921381e-01 2.041372387155193924e-01 1.178506226583117406e-01 7.661278892538742058e-01 -3.404171345229347612e-01 1.533746028362436675e+00 8.899244858507832090e-01 -1.478552317097634253e-02 1.442131801970668870e-01 2.135147226807810050e-01 4.474679519264283534e-01 8.149243078773682480e-01 -9.464978767518771041e-02 -5.024323654336126932e-02 -8.535848745213153732e-01 -4.920067738512076128e-01 9.592316223810551934e-01 8.551919465783881513e-01 1.111392471655745229e-01 8.251875312866336909e-01 -5.763269229703906760e-01 -5.085779815396556103e-01 2.051274560068297448e-01 1.563483522707272977e-01 6.051905007942497416e-01 -4.292732947087312678e-01 5.289303442851439607e-01 2.176736484650730219e+00 4.881085636898491870e-02 6.410232368148040261e-02 -2.531301702857252645e-01 -1.267057627810265208e+00 -7.042021169430248140e-01 -9.957873831486004079e-02 5.142507228145515308e-01 9.491088052115606022e-01 1.304692607115501557e-01 9.227194586386847641e-01 5.406902029483133809e-01
5.797527718338481018e-01 -2.978921536970518744e-02 -1.212894638634485212e+00 6.991247796165683814e-01 -1.667899644130087511e+00 1.504738497692639267e-02 -5.901736663137586714e-01 -9.357970451086362607e-01 1.979717123099727916e+00 2.045860584507754043e-01 -2.283383145727284624e-01 1.118538608000824386e+00 3.900036431067295251e-01 3.062481531784183586e-01 7.025980030460794445e-01 4.412589693366730792e-01 9.400481527520058167e-01 1.561191942998808369e+00 -9.896464690636165573e-02 1.965506961096995936e-02 -2.447700208861664783e-01 5.756172221311407489e-01 6.048477528943059234e-01 -3.090025548045622350e-01 5.468025726809362663e-02 -7.247047290157450083e-01 -7.952771298834827585e-01 9.910687090857833725e-01 1.034683074678910852e+00 -5.468286887875991598e-01 4.852152399827751594e-01 -7.322826072021886290e-01 -5.325191348511192357e-01 1.802237651013595954e-01 1.034608561412171529e-01 8.983373874304774187e-01 -4.846105897037074617e-01 4.912059221174651102e-01 2.567996359103764448e+00 -7.380106967955446517e-02 3.124827778611901086e-01 -3.911734292900587717e-01 -1.383822107136947643e+00 -6.815674194329252034e-01 -6.192953151471501938e-01 5.620802097708843537e-01 9.623982000079195354e-01 -3.759232836314390647e-01 4.244116462347323204e-01 4.876284950722958866e-01
4.753007174776235355e-01 -9.860388038545950251e-02 -9.536878236603322234e-01 4.610415276119840811e-01 -1.026926073816209595e+00 6.256253487813456804e-02 -2.484732397758371014e-01 -7.073010346641861457e-01 1.425915056941787107e+00 9.830373629767520660e-02 -3.054291537252070213e-02 6.890087138950762302e-01 2.053241858207461856e-01 1.879493317994312962e-01 3.996663118896107147e-01 2.865060042027092746e-01 7.099756832632324599e-01 9.860008243887503632e-01 -1.753323424557563515e-01 2.256699075138195731e-01 7.435382958193307613e-03 3.387627683994360317e-01 3.547416032499435268e-01 -1.466260052580392048e-01 -4.307439435047862031e-02 -5.507005831223641401e-01 -4.976143425032550360e-01 5.558615378131414042e-01 8.282351733138409999e-01 -3.506215898047405077e-01 4.131772355358990234e-01 -6.673071177688981725e-01 -4.605449926423691442e-01 3.341028538028166794e-01 8.030836078003242284e-02 5.140368091227532910e-01 -2.518599527837604990e-01 1.959501369431662365e-01 1.852846790548111633e+00 -4.793853931040242128e-02 5.878767833664984288e-02 -2.010380832650551231e-01 -9.978731669069246246e-01 -6.382374521934517375e-01 -5.619337148695168205e-01 5.534360990713271811e-01 6.833006945224678885e-01 -2.132152697501475680e-01 4.240661997474500788e-01 3.986249000226221306e-01
5.989476293679779628e-01 -1.937616741016165711e-01 -1.294195994644136372e+00 6.241518017248777195e-01 -1.256262867895859170e+00 1.328348985995517761e-01 -1.870948232856009530e-01 -9.190307819424601288e-01 2.083401257737742984e+00 7.652268585508879839e-02 9.385247423039193293e-02 8.587804568206833800e-01 2.108354271612088715e-01 2.456410766821381653e-01 4.621726661882690768e-01 3.247124939768347152e-01 1.078784813528824493e+00 1.120112966678607158e+00 -3.050552426954548646e-01 5.021138896821724096e-01 2.036747129625957331e-01 3.996098386297483041e-01 5.258252310060863577e-01 -1.139615405894583988e-01 -7.294539248603151838e-02 -8.288975247955814307e-01 -5.894138470880306846e-01 5.629420058901047907e-01 1.247413445875180438e+00 -3.357355392570559038e-01 5.474814715633566919e-01 -9.989423858405632739e-01 -7.107074796680047379e-01 5.798181368994647089e-01 1.394044892826249715e-01 5.164968844722335195e-01 -2.840472664405644387e-01 1.327512812077059901e-01 2.783600606850272552e+00 -1.262676860031812162e-02 -3.703055492934620441e-02 -8.887437069930569089e-02 -1.432872480842901197e+00 -1.056494752640215529e+00 -7.209742896439583770e-01 7.989095595943823680e-01 8.634624170678140143e-01 -1.838166915357856979e-01 7.157583705900937288e-01 5.955557790945448238e-01
6.277720236978361346e-01 1.642741152158442297e-01 -1.153197652160431907e+00 7.965486766232670046e-01 -1.501420018949406687e+00 -1.288946356888175937e-01 -3.741406555523206778e-01 -1.015674614630083017e+00 1.738376884163742586e+00 2.509159019307269367e-01 -5.890469639693755866e-02 8.557757749661003555e-01 3.050122954641273920e-01 1.771776548482668634e-01 7.692301163860761903e-01 -1.741371666824366796e-02 1.193348974784626648e+00 1.282394699448415221e+00 -2.515378045127313750e-02 -4.036766136528779914e-02 -8.518356674648593085e-02 5.053707775846626449e-01 6.289617801083974280e-01 -2.314115348759937518e-01 -3.509741454054185472e-02 -7.094848169363825452e-01 -6.500744991143435625e-01 1.116508841449511902e+00 8.108985714643325293e-01 -2.605637403053106538e-01 7.306653380895135053e-01 -5.718403036222380331e-01 -4.445051914912749869e-01 1.386733634693597672e-01 9.860853825154342056e-02 8.460759660642741542e-01 -4.649732986036467230e-01 5.771496061226706331e-01 2.031172004822604737e+00 -5.063577087448593167e-02 2.023129744267848362e-01 -4.702728728968306182e-01 -1.195965069083211985e+00 -5.220284709191084227e-01 -3.856898941262087988e-01 5.301113623352947668e-01 1.013873256455987804e+00 -1.404122601563959072e-01 6.401070472549172941e-01 4.782142549431740997e-01
6.689110052464755096e-01 -2.937107505298213253e-02 -1.318042876294897470e+00 7.392860859590079103e-01 -1.366408285801812061e+00 4.652666541215723026e-03 -1.929901062550965496e-01 -1.052499909362027752e+00 1.996495370699516547e+00 1.430069411049465222e-01 1.100856988239820866e-01 8.396137113275454755e-01 2.233800020896825056e-01 2.073604772568905519e-01 6.115241384924348100e-01 1.044495306022397291e-01 1.239292222397434529e+00 1.173760558450886116e+00 -2.077919528724609666e-01 3.420837986136987530e-01 1.630064935707501439e-01 4.489191000386488217e-01 5.919603609423343960e-01 -1.279594080847200610e-01 -1.130998080723071286e-01 -8.392964053850084927e-01 -6.100154136448797670e-01 8.197440807580893551e-01 1.092917059786910228e+00 -2.510607053967917612e-01 7.241141359410524503e-01 -8.763326699456226443e-01 -6.467552183845105551e-01 4.703420060792822821e-01 1.393374206574959084e-01 6.435338594883421859e-01 -3.390905993709945054e-01 3.223327882349812379e-01 2.468532859498144383e+00 -4.055759449258727889e-02 -2.843018557583323370e-03 -2.484615506616975056e-01 -1.375391624516312028e+00 -8.975983935928276702e-01 -5.983655874132850494e-01 7.737024126449231209e-01 9.798302932479514560e-01 -1.168871713129054218e-01 7.951764078021466009e-01 5.911202177963447157e-01
7.721361956050497577e-01 4.091976455616797015e-01 -1.370243732681152515e+00 1.192271561902074728e+00 -1.433649549911230725e+00 -3.067348915347127281e-01 1.666164474976810639e-01 -1.379588338182059504e+00 2.166525781822439711e+00 2.498260854475292947e-01 5.067257471016225479e-01 5.737471133841720583e-01 1.087078984805144866e-01 3.637190960101863851e-02 9.463075611378872765e-01 -9.034616052372175243e-01 2.193251515391833273e+00 7.756391348826129351e-01 -2.965624970980672986e-02 2.344277023676502314e-01 5.398534322321787426e-01 4.474719645522722278e-01 9.969950529001568862e-01 2.338395469253992665e-02 -2.429229474471021888e-01 -1.107340343136499206e+00 -4.496409701196955599e-01 1.250212487881628753e+00 9.053701603493243821e-01 4.513551990836638383e-01 1.306199097174781443e+00 -6.607521980544832640e-01 -6.294980101607577927e-01 3.528098399437393784e-01 2.170471467256592790e-01 6.272358501327737201e-01 -4.352248450002954572e-01 6.516535834909451541e-01 2.210434532665816576e+00 6.038343746995182559e-02 -1.548396181674014660e-01 -3.119434378761149484e-01 -1.430146647200744470e+00 -8.298823588664812068e-01 2.453451723578619487e-02 7.303808120117543101e-01 1.248098002363809078e+00 4.223733788156540658e-01 1.492711337599038179e+00 7.312750477807212768e-01
